file name	dimension	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)	#bad slices	outlier
sub-0656_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.014272	0.85426	0.632729	115	0
sub-0657_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.367906	0.8392	0.669373	41	0
sub-0659_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.018115	0.810426	0.618638	869	0
sub-0660_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.055102	0.873444	0.574358	38	0
sub-0661_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.04764	0.879876	0.589342	0	0
sub-0663_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038899	0.85689	0.592689	3	0
sub-0664_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.249496	0.869728	0.700605	119	0
sub-0665_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.048003	0.848158	0.526679	3	0
sub-0666_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.345112	0.878417	0.759935	4	0
sub-0667_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.345978	0.82833	0.697318	178	0
sub-0668_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037441	0.888305	0.591284	15	0
sub-0669_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053021	0.758552	0.598069	959	0
sub-0669_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.036952	0.886248	0.631886	1	0
sub-0670_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.034866	0.80189	0.571071	389	0
sub-0670_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053868	0.785578	0.539834	627	0
sub-0671_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.015704	0.879861	0.644144	71	0
sub-0673_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.015016	0.891335	0.589008	16	0
sub-0675_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.081478	0.868527	0.545556	1	0
sub-0679_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.027682	0.82643	0.556177	884	0
sub-0680_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042724	0.866816	0.6015	0	0
sub-0681_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.023033	0.883967	0.629086	22	0
sub-0683_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.031462	0.848989	0.610943	319	0
sub-0684_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.269939	0.88389	0.800272	0	0
sub-0686_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.065952	0.832639	0.4596	36	0
sub-0687_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033974	0.863127	0.635545	84	0
sub-0688_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.30485	0.87295	0.700232	136	0
sub-0689_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.039538	0.878106	0.604424	61	0
sub-0690_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.047976	0.877121	0.544336	540	0
sub-0691_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.055546	0.84574	0.632262	22	0
sub-0693_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.280511	0.852871	0.762735	3	0
sub-0694_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.04902	0.828887	0.63495	245	0
sub-0695_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.300789	0.840261	0.721322	9	0
sub-0696_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053621	0.885754	0.559687	3	0
sub-0698_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.046779	0.812878	0.602841	366	0
sub-0703_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.317704	0.889397	0.785185	49	0
sub-0703_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.327582	0.898989	0.796546	0	0
sub-0706_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.056485	0.882552	0.587712	21	0
sub-0709_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044866	0.866946	0.545198	106	0
sub-0710_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.055279	0.831462	0.532723	198	0
sub-0711_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.032056	0.894777	0.616623	5	0
sub-0712_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.358645	0.868425	0.725855	102	0
sub-0713_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033708	0.873673	0.599534	20	0
sub-0714_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033785	0.861845	0.652436	4	0
sub-0715_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.030035	0.882941	0.566121	46	0
sub-0716_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.027214	0.88667	0.602426	173	0
sub-0717_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.0416	0.839006	0.659323	28	0
sub-0720_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.035991	0.880024	0.619933	0	0
sub-0721_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.043218	0.880262	0.604812	17	0
sub-0722_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.317929	0.896806	0.807064	7	0
sub-0725_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.034805	0.884214	0.612502	1	0
sub-0726_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.025868	0.891563	0.656631	8	0
sub-0726_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.307658	0.879195	0.78456	1	0
sub-0727_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.01445	0.880983	0.605996	149	0
sub-0728_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.320071	0.869068	0.777384	48	0
sub-0730_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.026053	0.862548	0.60234	35	0
sub-0730_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053152	0.835653	0.557703	136	0
sub-0731_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.080876	0.870188	0.546826	46	0
sub-0732_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.028892	0.879554	0.591118	58	0
sub-0734_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.040318	0.890988	0.640929	12	0
sub-0735_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.026231	0.789114	0.551692	932	0
sub-0736_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044438	0.8882	0.606462	3	0
sub-0737_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.039329	0.873461	0.644842	1	0
sub-0738_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.256263	0.815197	0.748255	199	0
sub-0739_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.372512	0.887098	0.724853	8	0
sub-0740_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.263562	0.839635	0.770888	262	0
sub-0743_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.278858	0.892339	0.796379	116	0
sub-0744_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.052334	0.872232	0.606189	25	0
sub-0745_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.298051	0.86863	0.687434	11	0
sub-0747_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.047901	0.882952	0.623135	1	0
sub-0748_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.015796	0.887294	0.608647	7	0
sub-0749_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.049131	0.870224	0.590535	9	0
sub-0751_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044874	0.87902	0.585806	6	0
sub-0752_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.060717	0.873157	0.540948	7	0
sub-0755_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.029443	0.852842	0.646664	29	0
sub-0758_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.060263	0.862245	0.556928	1	0
sub-0759_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.034688	0.875413	0.611851	3	0
sub-0760_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.052744	0.876075	0.635484	5	0
sub-0763_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.345897	0.868852	0.768639	122	0
sub-0765_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.028759	0.866965	0.60045	7	0
sub-0768_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.313582	0.896547	0.786785	2	0
sub-0769_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.035329	0.849482	0.573525	104	0
sub-0770_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.251543	0.844199	0.749525	17	0
sub-0771_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.064383	0.871535	0.549065	5	0
sub-0772_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.046342	0.88475	0.642761	3	0
sub-0773_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.031969	0.864682	0.642292	0	0
sub-0774_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.016039	0.852345	0.63698	202	0
sub-0775_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.02134	0.888825	0.625955	31	0
sub-0780_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.349123	0.892159	0.780255	32	0
sub-0781_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.027981	0.880518	0.627574	4	0
sub-0784_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.385055	0.889507	0.804558	221	0
sub-0785_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.010968	0.848036	0.570515	52	0
sub-0786_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.022388	0.857538	0.653149	124	0
sub-0788_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053098	0.868007	0.620808	68	0
sub-0790_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042177	0.83978	0.63298	209	0
sub-0792_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.384982	0.906157	0.80532	75	0
sub-0795_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.069721	0.879923	0.608622	41	0
sub-0796_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.036916	0.868953	0.601367	23	0
sub-0798_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.258162	0.856396	0.761881	7	0
sub-0799_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.331254	0.87454	0.742774	55	0
sub-0800_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.056876	0.851361	0.521151	21	0
sub-0807_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.047915	0.878652	0.655395	4	0
sub-0813_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.327603	0.895951	0.796004	13	0
sub-0814_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.305499	0.841993	0.692636	48	0
sub-0818_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.366838	0.804724	0.60627	84	0
sub-0822_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.029313	0.762574	0.620185	1167	0
sub-0823_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.066	0.852633	0.485472	1203	0
sub-0824_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044911	0.895436	0.641116	0	0
sub-0825_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.348334	0.864595	0.728174	69	0
sub-0826_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.32934	0.886736	0.783421	0	0
sub-0829_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.043532	0.880196	0.62582	8	0
sub-0831_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.040525	0.875093	0.608319	73	0
sub-0834_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.390713	0.876892	0.778573	83	0
sub-0836_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.059702	0.873	0.607694	0	0
sub-0837_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.393257	0.878605	0.775732	0	0
sub-0838_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037404	0.878511	0.59833	5	0
sub-0838_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.325216	0.889332	0.787878	2	0
sub-0839_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03171	0.889029	0.629978	0	0
sub-0841_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.080915	0.869346	0.525478	98	0
sub-0846_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.258767	0.84261	0.672556	74	0
sub-0851_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.04872	0.837257	0.579203	155	0
sub-0853_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.076832	0.875812	0.580643	3	0
sub-0854_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.056644	0.855296	0.547638	6	0
sub-0855_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.045326	0.760147	0.573074	676	0
sub-0856_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.017526	0.896268	0.620393	0	0
sub-0857_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.085766	0.841534	0.442653	944	1
sub-0859_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.352611	0.903611	0.794356	76	0
sub-0862_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.032946	0.883054	0.603903	6	0
sub-0863_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.050621	0.883563	0.616559	0	0
sub-0864_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.045729	0.818376	0.58016	104	0
sub-0866_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.051792	0.873384	0.597103	41	0
sub-0867_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.208405	0.831536	0.712778	20	0
sub-0869_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.015097	0.890459	0.589331	5	0
sub-0870_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.326366	0.892896	0.808065	7	0
sub-0871_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.280725	0.878791	0.795464	46	0
sub-0872_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.365807	0.875712	0.760198	82	0
sub-0873_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.311528	0.863219	0.691645	24	0
sub-0874_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.345353	0.907538	0.795904	6	0
sub-0875_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.227171	0.846543	0.77417	170	0
sub-0877_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.026098	0.844824	0.60226	38	0
sub-0879_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.29468	0.877745	0.785206	75	0
sub-0881_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.375979	0.883231	0.799926	14	0
sub-0882_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.026034	0.876664	0.579623	2	0
sub-0883_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037856	0.85452	0.608863	8	0
sub-0883_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.028112	0.880809	0.617887	0	0
sub-0884_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.028015	0.825219	0.603762	215	0
sub-0885_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.076036	0.827566	0.432599	1404	1
sub-0886_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.036842	0.879407	0.651377	0	0
sub-0887_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.049162	0.856407	0.584633	0	0
sub-0888_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.029803	0.804438	0.66618	463	0
sub-0889_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.061171	0.82526	0.409638	84	1
sub-0890_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.258916	0.755156	0.655168	543	0
sub-0891_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.025832	0.877912	0.632908	47	0
sub-0892_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.300499	0.867209	0.766117	75	0
sub-0893_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.27211	0.892354	0.794164	2	0
sub-0896_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.035295	0.837966	0.622079	26	0
sub-0899_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.030394	0.896392	0.663208	0	0
sub-0900_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.041566	0.87595	0.66136	43	0
sub-0901_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03954	0.886647	0.624159	0	0
sub-0903_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.055324	0.876274	0.579139	54	0
sub-0906_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038992	0.836715	0.621625	87	0
sub-0909_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044346	0.880806	0.626792	4	0
sub-0910_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.040533	0.857791	0.652045	6	0
sub-0911_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037441	0.867064	0.570531	4	0
sub-0912_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.255036	0.859449	0.757819	52	0
sub-0913_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.36685	0.880523	0.778064	1	0
sub-0914_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.043937	0.884094	0.658021	5	0
sub-0915_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.342623	0.905747	0.800828	107	0
sub-0916_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.272542	0.882179	0.797099	0	0
sub-0918_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.050924	0.879008	0.619451	13	0
sub-0919_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033749	0.869677	0.587859	1	0
sub-0920_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.010788	0.847769	0.604022	84	0
sub-0921_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038067	0.891024	0.605299	9	0
sub-0922_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.019817	0.874037	0.576596	0	0
sub-0923_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.078289	0.839783	0.54897	3	0
sub-0926_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.055545	0.867381	0.595694	221	0
sub-0926_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042196	0.857871	0.621511	284	0
sub-0927_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.075991	0.882413	0.551665	12	0
sub-0929_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.025224	0.880154	0.609625	123	0
sub-0930_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.035468	0.842983	0.601381	220	0
sub-0931_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.050369	0.87003	0.599753	1	0
sub-0932_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.040632	0.86474	0.579887	65	0
sub-0934_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.051768	0.87753	0.641889	1	0
sub-0935_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.360749	0.859093	0.750018	1	0
sub-0936_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.039519	0.838123	0.581452	510	0
sub-0936_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037341	0.868692	0.569437	3	0
sub-0937_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037809	0.869535	0.643222	23	0
sub-0939_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038488	0.887146	0.652137	0	0
sub-0941_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.036103	0.85564	0.597064	110	0
sub-0942_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038857	0.797037	0.590609	103	0
sub-0943_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.304593	0.835958	0.705599	27	0
sub-0946_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.333874	0.887283	0.793968	13	0
sub-0947_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.034394	0.898486	0.606733	19	0
sub-0949_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.338215	0.832675	0.678954	140	0
sub-0951_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.097178	0.753693	0.482613	882	0
sub-0952_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042838	0.870983	0.578677	34	0
sub-0953_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.256692	0.851144	0.76517	178	0
sub-0954_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.041057	0.830271	0.520782	555	0
sub-0956_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.237673	0.899912	0.824495	1	0
sub-0958_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.207681	0.833908	0.607328	47	0
sub-0959_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037221	0.889173	0.585763	34	0
sub-0959_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.048669	0.825916	0.568449	354	0
sub-0960_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.009951	0.890835	0.604001	11	0
sub-0962_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.048127	0.866887	0.590648	2	0
sub-0963_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044557	0.870958	0.577165	82	0
sub-0966_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.043517	0.873777	0.552726	15	0
sub-0968_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.05575	0.860652	0.587554	0	0
sub-0969_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.410604	0.867561	0.684645	15	0
sub-0971_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.284541	0.87438	0.776911	0	0
sub-0972_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.041036	0.852954	0.541628	3	0
sub-0974_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.030501	0.888998	0.614115	2	0
sub-0975_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.336886	0.882127	0.776404	56	0
sub-0976_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.322997	0.895689	0.787728	52	0
sub-0978_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.020051	0.847718	0.629622	82	0
sub-0979_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.049463	0.836538	0.562456	154	0
sub-0980_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.089741	0.851344	0.494547	114	0
sub-0981_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033749	0.873861	0.621365	0	0
sub-0981_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.303133	0.854633	0.771473	116	0
sub-0982_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.377765	0.863099	0.741667	0	0
sub-0983_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.019972	0.885076	0.650647	17	0
sub-0984_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.251332	0.867914	0.746187	13	0
sub-0985_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.023677	0.874249	0.572344	1	0
sub-0986_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.081966	0.869664	0.635051	11	0
sub-0988_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.034742	0.897246	0.633754	0	0
sub-0990_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03772	0.866076	0.566841	1	0
